case,rank,node_id,node_group,operation,type_pair,group,original_loss,ablated_loss,loss_drop_when_zeroed,captum_attr_sum,captum_attr_mean
TN_high_below_threshold:33:8003,33,8003,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:33:8003,33,8003,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:34:7305,34,7305,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:34:7305,34,7305,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
TN_high_below_threshold:34:7305,34,7305,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:34:7305,34,7305,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:35:5805,35,5805,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:35:5805,35,5805,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
TN_high_below_threshold:35:5805,35,5805,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:35:5805,35,5805,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:36:804,36,804,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:36:804,36,804,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
TN_high_below_threshold:36:804,36,804,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:36:804,36,804,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:37:113059,37,113059,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:37:113059,37,113059,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
TN_high_below_threshold:37:113059,37,113059,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:37:113059,37,113059,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:38:113051,38,113051,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:38:113051,38,113051,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
TN_high_below_threshold:38:113051,38,113051,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:38:113051,38,113051,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:39:12861,39,12861,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:39:12861,39,12861,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
TN_high_below_threshold:39:12861,39,12861,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:39:12861,39,12861,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:40:292295,40,292295,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:40:292295,40,292295,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
TN_high_below_threshold:40:292295,40,292295,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:40:292295,40,292295,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:41:53566,41,53566,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:41:53566,41,53566,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
TN_high_below_threshold:41:53566,41,53566,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:41:53566,41,53566,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:42:53565,42,53565,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:42:53565,42,53565,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
TN_high_below_threshold:42:53565,42,53565,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:42:53565,42,53565,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:43:10842,43,10842,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:43:10842,43,10842,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
TN_high_below_threshold:43:10842,43,10842,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:43:10842,43,10842,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
